  PID  %CPU    RSS COMM
47016   0.0  19920 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
47033   0.0  29712 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/AXVisualSupportAgent.app/Contents/MacOS/AXVisualSupportAgent
47039   0.0 105920 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
47040   0.0   1552 /bin/bash
47041   0.0  17456 /opt/homebrew/Cellar/python@3.14/3.14.3_1/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python
47042   0.0   2096 ps
47218   0.0   3104 /usr/libexec/ioupsd
47952   0.0  32992 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
47953   0.0  32608 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
47954   0.0   8464 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
48039   0.0   8464 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
48209   0.0  65088 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
48656   0.0   4368 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
48657   0.0   5712 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
50053   0.0  35792 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
50198   0.0 141952 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
51039   0.0  35920 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
51221   0.0  78144 /opt/homebrew/bin/limactl
51227   8.6 1417888 /System/Library/Frameworks/Virtualization.framework/Versions/A/XPCServices/com.apple.Virtualization.VirtualMachine.xpc/Contents/MacOS/com.apple.Virtualization.VirtualMachine
51239   0.0    672 ssh: /Users/johnsonlee/.colima/_lima/colima-redroid/ssh.sock [mux]
52369   0.0   6960 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
53979   0.0  27856 /usr/libexec/PerfPowerServices
56314   0.0   3312 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
56456   0.0   4368 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
56792   0.0   5632 /System/Library/PrivateFrameworks/OAHSoftwareUpdate.framework/Versions/A/XPCServices/RosettaUpdateService.xpc/Contents/MacOS/RosettaUpdateService
57566   0.0   3344 /System/Library/PrivateFrameworks/StreamingExtractor.framework/Versions/A/XPCServices/STExtractionService.privileged.xpc/Contents/MacOS/STExtractionService.privileged
58546   0.0  36704 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
59001   0.0   3312 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
64303   0.0    656 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
65064   0.8 320544 /Applications/ChatGPT.app/Contents/MacOS/ChatGPT
65067   0.0   5824 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/browser_crashpad_handler
65069   0.0   4464 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/browser_crashpad_handler
65073   0.0  98528 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Service).app/Contents/MacOS/Codex (Service)
65074   0.0  82112 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Service).app/Contents/MacOS/Codex (Service)
65075   0.0  53984 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Service).app/Contents/MacOS/Codex (Service)
65292   0.0   4368 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
65299   0.0  10928 /System/Library/Frameworks/SafariServices.framework/Versions/A/XPCServices/com.apple.SafariServices.xpc/Contents/MacOS/com.apple.SafariServices
65361   0.0  11600 /Applications/ChatGPT.app/Contents/Resources/native/bare-modifier-monitor
65368   4.9 559280 /Applications/ChatGPT.app/Contents/Resources/codex
65375   0.0 181456 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Renderer).app/Contents/MacOS/Codex (Renderer)
65376   0.0 476816 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Renderer).app/Contents/MacOS/Codex (Renderer)
65377   0.0   3488 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
65378   0.0   3488 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
65470   0.0      0 <defunct>
65499   0.0  13968 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
65663   0.0  34544 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
66160   0.0 120928 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Renderer).app/Contents/MacOS/Codex (Renderer)
66162   0.0  66496 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Renderer).app/Contents/MacOS/Codex (Renderer)
66397   0.0  34848 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
66398   0.0   8432 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
66682   0.0  10000 /usr/sbin/BTLEServer
66715   0.0  47520 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Service).app/Contents/MacOS/Codex (Service)
67170   0.0  13376 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/PrintCore.framework/Versions/A/printtool
67292   1.2  42832 /Applications/ChatGPT.app/Contents/Resources/codex-code-mode-host
67324   0.0   4368 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
68542   0.0   3616 /usr/libexec/apfsd
69487   0.0  13472 /System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/AppStoreService.xpc/Contents/MacOS/AppStoreService
69769   0.0  32560 /Users/johnsonlee/.cache/codex-runtimes/codex-primary-runtime/dependencies/bin/../node/bin/node
69825   0.0  42528 node
73849   0.0 151136 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
73953   0.0  13696 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
75018   0.0  13680 /System/Library/PrivateFrameworks/MobileDevice.framework/Resources/MobileDeviceUpdater.app/Contents/MacOS/MobileDeviceUpdater
75087   0.0   3456 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
75278   0.0  13408 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
76222   0.0  59792 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
76223   0.0  70752 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
77013   0.0  35856 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
77020   0.0   2096 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
78400   0.0  35680 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
78488   0.0  96320 /Applications/WeChat.app/Contents/MacOS/WeChatAppEx.app/Contents/Frameworks/WeChatAppEx Framework.framework/Versions/C/Helpers/WeChatAppEx Helper (Renderer).app/Contents/MacOS/WeChatAppEx Helper (Renderer)
79710   0.0  13680 /Applications/WeChat.app/Contents/Frameworks/wxocr
79711   0.0  59024 /Applications/WeChat.app/Contents/MacOS/WeChatAppEx.app/Contents/Frameworks/WeChatAppEx Framework.framework/Versions/C/Helpers/WeChatAppEx Helper.app/Contents/MacOS/WeChatAppEx Helper
79712   0.1  33136 /Applications/WeChat.app/Contents/Frameworks/wxplayer
79713   0.0  20896 /Applications/WeChat.app/Contents/MacOS/WeChatHelper.app/Contents/MacOS/WeChatHelper
79721   0.0 147648 /Applications/WeChat.app/Contents/MacOS/WeChatAppEx.app/Contents/Frameworks/WeChatAppEx Framework.framework/Versions/C/Helpers/WeChatAppEx Helper (Renderer).app/Contents/MacOS/WeChatAppEx Helper (Renderer)
79722   0.0 118864 /Applications/WeChat.app/Contents/MacOS/WeChatAppEx.app/Contents/Frameworks/WeChatAppEx Framework.framework/Versions/C/Helpers/WeChatAppEx Helper (Renderer).app/Contents/MacOS/WeChatAppEx Helper (Renderer)
79733   0.0   3424 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
81319   0.0  13920 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
82053   0.1 127248 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
82141   0.0   2208 /Applications/Claude.app/Contents/Helpers/chrome-native-host
82142   0.0  94672 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
82236   0.0  20528 /System/Library/CoreServices/Family.app/Contents/MacOS/Family
82794   0.0 160880 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
83501   0.0  33536 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
83502   0.0   8464 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
83503   0.0  36784 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
83504   0.0  35536 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
83505   0.0   8464 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
83809   0.0  10656 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.external.extra.arm64.xpc/Contents/MacOS/com.apple.dock.external.extra.arm64
83812   0.0   5728 /Applications/Codex.app/Contents/Frameworks/Codex Framework.framework/Versions/149.0.7827.197/Helpers/browser_crashpad_handler
83814   0.0   4608 /Applications/Codex.app/Contents/Frameworks/Codex Framework.framework/Versions/149.0.7827.197/Helpers/browser_crashpad_handler
85356   0.0  37824 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
85357   0.0  14976 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
85359   0.0   3840 /System/Library/PrivateFrameworks/CSExattrCrypto.framework/Versions/A/XPCServices/CSExattrCryptoService.xpc/Contents/MacOS/CSExattrCryptoService
88508   0.0   1728 /usr/bin/ssh-agent
89075   0.0   8496 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
89076   0.0  35840 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
89077   0.0  34768 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
89123   0.0   8384 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
92039   0.0  21072 /Applications/Xnip.app/Contents/MacOS/Xnip
92041   0.0  34160 /Applications/Xnip.app/Contents/Library/LoginItems/XnipHelper.app/Contents/MacOS/XnipHelper
92408   0.0   4368 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
92409   0.0   6720 /System/Library/PrivateFrameworks/SiriTTSService.framework/Versions/A/XPCServices/com.apple.SiriTTSService.TrialProxy.xpc/Contents/MacOS/com.apple.SiriTTSService.TrialProxy
93460   0.0   8560 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
93461   0.0  36800 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
93462   0.0  33952 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
93512   0.0   8448 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
94661   0.5 249648 /Applications/WeChat.app/Contents/MacOS/WeChat
94664   0.0   5344 /Applications/WeChat.app/Contents/Frameworks/crashpad_handler
94665   0.0   4368 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
94666   0.0 118880 /Applications/WeChat.app/Contents/MacOS/WeChatAppEx.app/Contents/MacOS/WeChatAppEx
94667   0.0  73824 /Applications/WeChat.app/Contents/MacOS/WeChatAppEx.app/Contents/Frameworks/WeChatAppEx Framework.framework/Versions/C/Helpers/WeChatAppEx Helper.app/Contents/MacOS/WeChatAppEx Helper
94668   0.0  78992 /Applications/WeChat.app/Contents/MacOS/WeChatAppEx.app/Contents/Frameworks/WeChatAppEx Framework.framework/Versions/C/Helpers/WeChatAppEx Helper.app/Contents/MacOS/WeChatAppEx Helper
94669   0.0   3424 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
94682   0.0   4160 /Applications/WeChat.app/Contents/Frameworks/Sparkle.framework/Versions/B/XPCServices/Installer.xpc/Contents/MacOS/Installer
94683   0.0   9232 /Applications/WeChat.app/Contents/Frameworks/Sparkle.framework/Versions/B/Autoupdate
94684   0.0  11424 /Users/johnsonlee/Library/Caches/com.tencent.xinWeChat/org.sparkle-project.Sparkle/Launcher/uzKJjSkpz/Updater.app/Contents/MacOS/Updater
95148   0.0  10080 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Support/softwareupdated
95153   0.0  15264 /private/var/db/com.apple.xpc.roleaccountd.staging/exec/16777234.64339392.xpc/Contents/MacOS/com.apple.MobileSoftwareUpdate.UpdateBrainService
96145   0.0 149248 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
98102   0.0  35840 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
98103   0.0  34880 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
98104   0.0   8400 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
98150   0.0   8400 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
98910   0.0  10480 /System/Applications/Messages.app/Contents/PlugIns/MobileSMSSpotlightImporterCatalyst.appex/Contents/MacOS/MobileSMSSpotlightImporterCatalyst
99205   2.3 214160 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.155/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
18032   0.0   5904 login
18033   0.0    528 -bash
20638   0.0 109568 codex
20864   0.0   5520 /Applications/Codex.app/Contents/Resources/node_repl
20917   0.0  31184 /Applications/Codex.app/Contents/Resources/codex
23167   0.0   5936 login
23168   0.0    848 -bash
73056   0.0   5936 login
73057   0.0    528 -bash
90798   0.0   2752 caffeinate
99099   0.0  30384 npm run dev
99122   0.0  24064 node
99123   0.0  64400 /Users/johnsonlee/.nvm/versions/node/v20.19.6/bin/node
99124   0.0  14032 /Users/johnsonlee/workspace/finance/node_modules/@esbuild/darwin-arm64/bin/esbuild
18964   0.0   6352 login
18965   0.0    944 -bash
43643   0.0  39392 /opt/homebrew/bin/limactl
43645   0.0  69504 /opt/homebrew/bin/limactl
77377   0.0  32672 gh
