index	id	outcome	oldMainMs	oldGoMs	mainMs	goMs	goDeltaMs
1126	request-selected-set-wrapped-contains-k02-group-25-zero	success	0.023458	0.425583	0.025041	0.26475	-0.160833
1127	graph-id-in-literal-wrapped-contains-k02-group-25-targeted	success	0.23475	3.593792	0.224625	2.96575	-0.628042
1128	graph-id-in-parameter-wrapped-contains-k02-group-25-targeted	success	0.032083	0.586375	0.034417	0.315458	-0.270917
1129	request-selected-set-wrapped-contains-k02-group-25-targeted	success	0.049625	0.479125	0.047292	0.298	-0.181125
1130	graph-id-in-literal-wrapped-contains-k02-group-25-dense	success	0.85025	12.97425	0.865542	11.175	-1.79925
1131	graph-id-in-parameter-wrapped-contains-k02-group-25-dense	success	0.037584	0.935542	0.042542	0.485208	-0.450334
1132	request-selected-set-wrapped-contains-k02-group-25-dense	success	0.030292	0.786125	0.037167	0.435916	-0.350209
1133	graph-id-in-literal-wrapped-contains-k02-group-26-zero	success	0.041667	5.692542	0.081084	1.965208	-3.727334
1134	graph-id-in-parameter-wrapped-contains-k02-group-26-zero	success	0.0225	1.308333	0.03925	0.297417	-1.010916
1135	request-selected-set-wrapped-contains-k02-group-26-zero	success	0.038541	1.048167	0.033208	0.25575	-0.792417
1136	graph-id-in-literal-wrapped-contains-k02-group-26-targeted	success	0.210334	4.304542	0.232875	3.070375	-1.234167
1137	graph-id-in-parameter-wrapped-contains-k02-group-26-targeted	success	0.022375	0.634458	0.027417	0.298667	-0.335791
1138	request-selected-set-wrapped-contains-k02-group-26-targeted	success	0.033125	0.474875	0.02625	0.293375	-0.1815
1139	graph-id-in-literal-wrapped-contains-k02-group-26-dense	success	0.85275	14.360625	0.925	12.200375	-2.16025
1140	graph-id-in-parameter-wrapped-contains-k02-group-26-dense	success	0.051334	0.971917	0.03475	0.46225	-0.509667
1141	request-selected-set-wrapped-contains-k02-group-26-dense	success	0.040791	0.803833	0.029125	0.418625	-0.385208
1142	graph-id-in-literal-wrapped-contains-k02-group-27-zero	success	0.05575	2.269333	0.046083	1.857625	-0.411708
1143	graph-id-in-parameter-wrapped-contains-k02-group-27-zero	success	0.028542	0.525333	0.036583	0.299542	-0.225791
1144	request-selected-set-wrapped-contains-k02-group-27-zero	success	0.026458	0.431792	0.021375	0.258583	-0.173209
1145	graph-id-in-literal-wrapped-contains-k02-group-27-targeted	success	0.185333	3.952125	0.172459	2.87775	-1.074375
1146	graph-id-in-parameter-wrapped-contains-k02-group-27-targeted	success	0.026792	1.258542	0.046375	0.293375	-0.965167
1147	request-selected-set-wrapped-contains-k02-group-27-targeted	success	0.023167	1.218	0.037625	0.28825	-0.92975
1148	graph-id-in-literal-wrapped-contains-k02-group-27-dense	success	0.876625	17.285666	0.935875	11.415292	-5.870374
1149	graph-id-in-parameter-wrapped-contains-k02-group-27-dense	success	0.037875	1.03	0.052083	0.458125	-0.571875
1150	request-selected-set-wrapped-contains-k02-group-27-dense	success	0.028083	0.8055	0.042417	0.426792	-0.378708
1151	graph-id-in-literal-wrapped-contains-k02-group-28-zero	success	0.055333	2.326167	0.052167	1.915042	-0.411125
1152	graph-id-in-parameter-wrapped-contains-k02-group-28-zero	success	0.039333	0.545083	0.036166	0.293791	-0.251292
1153	request-selected-set-wrapped-contains-k02-group-28-zero	success	0.022625	0.439042	0.030125	0.26975	-0.169292
1154	graph-id-in-literal-wrapped-contains-k02-group-28-targeted	success	0.232041	3.824125	0.250542	3.049125	-0.775
1155	graph-id-in-parameter-wrapped-contains-k02-group-28-targeted	success	0.02225	0.595541	0.027625	0.293958	-0.301583
1156	request-selected-set-wrapped-contains-k02-group-28-targeted	success	0.020084	0.443875	0.028292	0.286083	-0.157792
1157	graph-id-in-literal-wrapped-contains-k02-group-28-dense	success	0.803542	14.82	0.855917	12.032	-2.788
1158	graph-id-in-parameter-wrapped-contains-k02-group-28-dense	success	0.040208	2.057834	0.045542	0.477625	-1.580209
1159	request-selected-set-wrapped-contains-k02-group-28-dense	success	0.02925	1.79975	0.042625	0.4395	-1.36025
1160	graph-id-in-literal-wrapped-contains-k02-group-29-zero	success	0.047709	2.463708	0.053167	1.95625	-0.507458
1161	graph-id-in-parameter-wrapped-contains-k02-group-29-zero	success	0.030125	0.562125	0.03075	0.298125	-0.264
1162	request-selected-set-wrapped-contains-k02-group-29-zero	success	0.022625	0.442625	0.027333	0.273417	-0.169208
1163	graph-id-in-literal-wrapped-contains-k02-group-29-targeted	success	0.198667	3.7255	0.228708	3.128792	-0.596708
1164	graph-id-in-parameter-wrapped-contains-k02-group-29-targeted	success	0.032709	0.626916	0.031208	0.3135	-0.313416
1165	request-selected-set-wrapped-contains-k02-group-29-targeted	success	0.028375	0.489625	0.030375	0.292417	-0.197208
1166	graph-id-in-literal-wrapped-contains-k02-group-29-dense	success	0.956	16.000292	1.016083	13.94425	-2.056042
1167	graph-id-in-parameter-wrapped-contains-k02-group-29-dense	success	0.041291	0.966625	0.042875	0.473333	-0.493292
1168	request-selected-set-wrapped-contains-k02-group-29-dense	success	0.058167	0.792708	0.038625	0.44425	-0.348458
1169	graph-id-in-literal-wrapped-contains-k02-group-30-zero	success	0.057875	2.292708	0.04775	1.909083	-0.383625
1170	graph-id-in-parameter-wrapped-contains-k02-group-30-zero	success	0.039166	0.521042	0.029	0.287333	-0.233709
1171	request-selected-set-wrapped-contains-k02-group-30-zero	success	0.056583	0.591416	0.027708	0.264792	-0.326624
1172	graph-id-in-literal-wrapped-contains-k02-group-30-targeted	success	0.26475	7.9895	0.251167	3.128333	-4.861167
1173	graph-id-in-parameter-wrapped-contains-k02-group-30-targeted	success	0.035584	1.356	0.034	0.310167	-1.045833
1174	request-selected-set-wrapped-contains-k02-group-30-targeted	success	0.023875	1.137416	0.030166	0.304792	-0.832624
1175	graph-id-in-literal-wrapped-contains-k02-group-30-dense	success	0.822625	13.729458	0.874417	11.591958	-2.1375
1176	graph-id-in-parameter-wrapped-contains-k02-group-30-dense	success	0.037375	0.962042	0.040666	0.4695	-0.492542
1177	request-selected-set-wrapped-contains-k02-group-30-dense	success	0.036625	0.807542	0.035583	0.42975	-0.377792
1178	graph-id-in-literal-wrapped-contains-k02-group-31-zero	success	0.033584	2.288667	0.048709	1.889083	-0.399584
1179	graph-id-in-parameter-wrapped-contains-k02-group-31-zero	success	0.026291	0.546	0.032791	0.294458	-0.251542
1180	request-selected-set-wrapped-contains-k02-group-31-zero	success	0.023333	0.433542	0.036417	0.260958	-0.172584
1181	graph-id-in-literal-wrapped-contains-k02-group-31-targeted	success	0.1835	3.624916	0.197459	2.935875	-0.689041
1182	graph-id-in-parameter-wrapped-contains-k02-group-31-targeted	success	0.022375	0.646417	0.030334	0.296416	-0.350001
1183	request-selected-set-wrapped-contains-k02-group-31-targeted	success	0.019333	0.477	0.028708	0.290167	-0.186833
1184	graph-id-in-literal-wrapped-contains-k02-group-31-dense	success	0.831458	16.920292	0.911458	12.24525	-4.675042
1185	graph-id-in-parameter-wrapped-contains-k02-group-31-dense	success	0.032542	1.0625	0.055042	0.470333	-0.592167
1186	request-selected-set-wrapped-contains-k02-group-31-dense	success	0.03375	1.400625	0.045583	0.420208	-0.980417
1187	graph-id-in-literal-wrapped-contains-k08-group-00-zero	success	0.077792	9.480333	0.122209	8.693917	-0.786416
1188	graph-id-in-parameter-wrapped-contains-k08-group-00-zero	success	0.03375	0.645459	0.049125	0.356459	-0.289
1189	request-selected-set-wrapped-contains-k08-group-00-zero	success	0.032083	0.499166	0.05875	0.320459	-0.178707
1190	graph-id-in-literal-wrapped-contains-k08-group-00-targeted	success	0.364833	13.670125	0.393333	10.941292	-2.728833
1191	graph-id-in-parameter-wrapped-contains-k08-group-00-targeted	success	0.030625	0.761833	0.049209	0.403625	-0.358208
1192	request-selected-set-wrapped-contains-k08-group-00-targeted	success	0.028125	0.5725	0.050542	0.365125	-0.207375
1193	graph-id-in-literal-wrapped-contains-k08-group-00-dense	success	0.084625	0.890792	0.090375	0.519209	-0.371583
1194	graph-id-in-parameter-wrapped-contains-k08-group-00-dense	success	0.041375	1.021875	0.049125	0.466708	-0.555167
1195	request-selected-set-wrapped-contains-k08-group-00-dense	success	0.031334	0.82075	0.050625	0.447875	-0.372875
1196	graph-id-in-literal-wrapped-contains-k08-group-01-zero	success	0.073833	10.352875	0.09	8.444792	-1.908083
1197	graph-id-in-parameter-wrapped-contains-k08-group-01-zero	success	0.028375	0.477167	0.047875	0.350625	-0.126542
1198	request-selected-set-wrapped-contains-k08-group-01-zero	success	0.025125	0.31925	0.043041	0.31425	-0.005
1199	graph-id-in-literal-wrapped-contains-k08-group-01-targeted	success	0.366917	11.296583	0.385708	10.994125	-0.302458
1200	graph-id-in-parameter-wrapped-contains-k08-group-01-targeted	success	0.029	0.481042	0.041792	0.38675	-0.094292
1201	request-selected-set-wrapped-contains-k08-group-01-targeted	success	0.026917	0.420458	0.042959	0.3495	-0.070958
1202	graph-id-in-literal-wrapped-contains-k08-group-01-dense	success	0.090125	0.977083	0.071458	0.524417	-0.452666
1203	graph-id-in-parameter-wrapped-contains-k08-group-01-dense	success	0.03825	0.690792	0.043083	0.481125	-0.209667
1204	request-selected-set-wrapped-contains-k08-group-01-dense	success	0.058125	0.4755	0.041875	0.437875	-0.037625
1205	graph-id-in-literal-wrapped-contains-k08-group-02-zero	success	0.089834	5.78225	0.083125	5.499792	-0.282458
1206	graph-id-in-parameter-wrapped-contains-k08-group-02-zero	success	0.032167	0.454542	0.049167	0.3635	-0.091042
1207	request-selected-set-wrapped-contains-k08-group-02-zero	success	0.023375	0.427125	0.044125	0.323375	-0.10375
1208	graph-id-in-literal-wrapped-contains-k08-group-02-targeted	success	0.440792	7.323416	0.478917	7.438	0.114584
1209	graph-id-in-parameter-wrapped-contains-k08-group-02-targeted	success	0.027542	0.4275	0.076625	0.368125	-0.059375
1210	request-selected-set-wrapped-contains-k08-group-02-targeted	success	0.024833	0.406667	0.043167	0.35075	-0.055917
1211	graph-id-in-literal-wrapped-contains-k08-group-02-dense	success	0.080917	0.547166	0.089833	0.487667	-0.059499
1212	graph-id-in-parameter-wrapped-contains-k08-group-02-dense	success	0.031542	0.4955	0.053166	0.454833	-0.040667
1213	request-selected-set-wrapped-contains-k08-group-02-dense	success	0.028083	0.426916	0.041875	0.418334	-0.008582
1214	graph-id-in-literal-wrapped-contains-k08-group-03-zero	success	0.060333	6.200042	0.119667	5.94	-0.260042
1215	graph-id-in-parameter-wrapped-contains-k08-group-03-zero	success	0.023833	0.470917	0.048209	0.332291	-0.138626
1216	request-selected-set-wrapped-contains-k08-group-03-zero	success	0.028291	0.375125	0.046125	0.31025	-0.064875
1217	graph-id-in-literal-wrapped-contains-k08-group-03-targeted	success	0.320708	7.566584	0.372625	7.616167	0.049583
1218	graph-id-in-parameter-wrapped-contains-k08-group-03-targeted	success	0.03625	0.433625	0.047584	0.386166	-0.047459
1219	request-selected-set-wrapped-contains-k08-group-03-targeted	success	0.027084	0.383583	0.041833	0.368125	-0.015458
1220	graph-id-in-literal-wrapped-contains-k08-group-03-dense	success	0.08375	0.531	0.099208	0.494625	-0.036375
1221	graph-id-in-parameter-wrapped-contains-k08-group-03-dense	success	0.030291	0.489791	0.044125	0.448208	-0.041583
1222	request-selected-set-wrapped-contains-k08-group-03-dense	success	0.028125	0.43475	0.042875	0.4325	-0.00225
1223	graph-id-in-literal-wrapped-contains-k08-group-04-zero	success	0.060916	6.85875	0.13425	6.663958	-0.194792
1224	graph-id-in-parameter-wrapped-contains-k08-group-04-zero	success	0.024958	0.448458	0.055083	0.357542	-0.090916
1225	request-selected-set-wrapped-contains-k08-group-04-zero	success	0.026791	0.361667	0.052959	0.304875	-0.056792
1226	graph-id-in-literal-wrapped-contains-k08-group-04-targeted	success	0.430959	10.101416	0.4615	10.039916	-0.0615
1227	graph-id-in-parameter-wrapped-contains-k08-group-04-targeted	success	0.047209	0.445167	0.051834	0.404708	-0.040459
1228	request-selected-set-wrapped-contains-k08-group-04-targeted	success	0.037917	0.392375	0.042541	0.36725	-0.025125
1229	graph-id-in-literal-wrapped-contains-k08-group-04-dense	success	0.089875	0.580458	0.095667	0.492625	-0.087833
1230	graph-id-in-parameter-wrapped-contains-k08-group-04-dense	success	0.038	0.52375	0.040667	0.444667	-0.079083
1231	request-selected-set-wrapped-contains-k08-group-04-dense	success	0.036541	0.44025	0.038583	0.419417	-0.020833
1232	graph-id-in-literal-wrapped-contains-k08-group-05-zero	success	0.117208	6.571917	0.114625	6.392375	-0.179542
1233	graph-id-in-parameter-wrapped-contains-k08-group-05-zero	success	0.042041	0.36875	0.048708	0.345041	-0.023709
1234	request-selected-set-wrapped-contains-k08-group-05-zero	success	0.027084	0.35	0.040542	0.303334	-0.046666
1235	graph-id-in-literal-wrapped-contains-k08-group-05-targeted	success	0.563125	10.204125	0.546292	9.910042	-0.294083
1236	graph-id-in-parameter-wrapped-contains-k08-group-05-targeted	success	0.03275	0.443833	0.046291	0.396208	-0.047625
1237	request-selected-set-wrapped-contains-k08-group-05-targeted	success	0.027583	0.423875	0.047084	0.364542	-0.059333
1238	graph-id-in-literal-wrapped-contains-k08-group-05-dense	success	0.077917	0.544375	0.085792	0.502042	-0.042333
1239	graph-id-in-parameter-wrapped-contains-k08-group-05-dense	success	0.038125	0.504416	0.063792	0.452375	-0.052041
1240	request-selected-set-wrapped-contains-k08-group-05-dense	success	0.037041	0.482041	0.046	0.418541	-0.0635
1241	graph-id-in-literal-wrapped-contains-k08-group-06-zero	success	0.089541	5.259416	0.110166	5.07625	-0.183166
1242	graph-id-in-parameter-wrapped-contains-k08-group-06-zero	success	0.028958	0.411667	0.048583	0.350708	-0.060959
1243	request-selected-set-wrapped-contains-k08-group-06-zero	success	0.021917	0.339542	0.047	0.316292	-0.02325
1244	graph-id-in-literal-wrapped-contains-k08-group-06-targeted	success	0.445292	7.836958	0.415792	7.953958	0.117
1245	graph-id-in-parameter-wrapped-contains-k08-group-06-targeted	success	0.122542	0.450667	0.047959	0.39575	-0.054917
1246	request-selected-set-wrapped-contains-k08-group-06-targeted	success	0.033625	0.400166	0.051375	0.361125	-0.039041
1247	graph-id-in-literal-wrapped-contains-k08-group-06-dense	success	0.074416	0.558958	0.092	0.492334	-0.066624
1248	graph-id-in-parameter-wrapped-contains-k08-group-06-dense	success	0.812	0.561667	0.044166	0.450959	-0.110708
1249	request-selected-set-wrapped-contains-k08-group-06-dense	success	0.140667	0.505625	0.042625	0.41975	-0.085875
1250	graph-id-in-literal-wrapped-contains-k08-group-07-zero	success	0.101291	5.307583	0.096916	5.142958	-0.164625
1251	graph-id-in-parameter-wrapped-contains-k08-group-07-zero	success	0.052083	0.388208	0.050833	0.344375	-0.043833
1252	request-selected-set-wrapped-contains-k08-group-07-zero	success	0.036	0.344208	0.044833	0.318625	-0.025583
1253	graph-id-in-literal-wrapped-contains-k08-group-07-targeted	success	0.451333	8.055958	0.469834	7.973708	-0.08225
1254	graph-id-in-parameter-wrapped-contains-k08-group-07-targeted	success	0.037541	0.451292	0.04925	0.393583	-0.057709
1255	request-selected-set-wrapped-contains-k08-group-07-targeted	success	0.030833	0.398625	0.043916	0.358	-0.040625
1256	graph-id-in-literal-wrapped-contains-k08-group-07-dense	success	0.063667	0.556584	0.096333	0.520291	-0.036293
1257	graph-id-in-parameter-wrapped-contains-k08-group-07-dense	success	0.046125	0.502875	0.043875	0.44775	-0.055125
1258	request-selected-set-wrapped-contains-k08-group-07-dense	success	0.049625	0.442917	0.043167	0.420875	-0.022042
1259	graph-id-in-literal-wrapped-contains-k64-group-00-zero	success	0.304333	56.879583	0.529875	55.679541	-1.200042
1260	graph-id-in-parameter-wrapped-contains-k64-group-00-zero	success	0.113583	1.142791	0.182833	0.908541	-0.23425
1261	graph-id-in-literal-wrapped-contains-k64-group-00-targeted	success	1.069291	63.9845	1.298708	62.522792	-1.461708
1262	graph-id-in-parameter-wrapped-contains-k64-group-00-targeted	success	0.092625	1.255917	0.186917	1.071375	-0.184542
1263	request-selected-set-wrapped-contains-k64-group-00-targeted	success	0.0885	1.071292	0.174833	0.98675	-0.084542
1264	graph-id-in-literal-wrapped-contains-k64-group-00-dense	success	0.091792	0.761292	0.107958	0.716167	-0.045125
1265	graph-id-in-parameter-wrapped-contains-k64-group-00-dense	success	0.049625	0.481208	0.070916	0.475667	-0.005541
1266	request-selected-set-wrapped-contains-k64-group-00-dense	success	0.051208	0.449792	0.061292	0.461542	0.01175
